hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,114,2017,March,11,17,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,79.2,0,0,Canceled,2016-12-30
City Hotel,0,34,2017,July,28,10,1,1,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,146.0,0,0,Check-Out,2017-07-12
Resort Hotel,0,180,2016,August,32,1,2,5,2,0.0,0,FB,ROU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11.0,0,Transient,174.0,0,0,Check-Out,2016-08-08
Resort Hotel,0,76,2017,April,17,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient-Party,75.0,0,1,Check-Out,2017-05-01
Resort Hotel,0,63,2016,August,36,30,0,1,2,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,327.0,0,Transient-Party,112.0,0,2,Check-Out,2016-08-31
City Hotel,1,27,2016,June,25,12,2,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,94.35,0,0,Canceled,2016-05-30
City Hotel,0,219,2017,August,34,25,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,117.0,0,0,Check-Out,2017-08-29
Resort Hotel,0,0,2016,February,8,20,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,48.0,0,0,Check-Out,2016-02-21
City Hotel,0,30,2017,June,23,6,0,4,2,0.0,0,BB,NZL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,150.0,0,1,Check-Out,2017-06-10
City Hotel,0,82,2017,April,14,8,2,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,129.97,0,3,Check-Out,2017-04-11
City Hotel,1,42,2017,August,34,23,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,129.0,0,1,Canceled,2017-08-01
City Hotel,0,1,2016,July,31,24,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,0,Transient,163.5,0,0,Check-Out,2016-07-28
City Hotel,0,59,2017,January,4,27,0,2,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0,Transient,63.92,0,0,Check-Out,2017-01-29
Resort Hotel,0,88,2017,August,33,18,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,227.0,0,2,Check-Out,2017-08-20
Resort Hotel,1,247,2017,July,30,29,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.75,0,0,Canceled,2016-12-15
City Hotel,0,14,2017,February,5,3,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,88.0,0,1,Check-Out,2017-02-05
Resort Hotel,0,33,2017,August,32,7,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,227.0,0,2,Check-Out,2017-08-12
City Hotel,0,278,2016,December,53,27,0,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,22.0,0,Transient,84.15,0,0,Check-Out,2017-01-01
Resort Hotel,0,12,2016,February,7,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,58.0,0,2,Check-Out,2016-02-14
City Hotel,1,123,2016,May,22,22,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,114.75,0,1,No-Show,2016-05-22
Resort Hotel,0,58,2016,October,40,1,4,6,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0,Transient,125.1,0,0,Check-Out,2016-10-11
City Hotel,0,277,2017,July,29,22,2,5,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,0,Transient,118.65,0,0,Check-Out,2017-07-29
City Hotel,0,0,2016,September,37,8,0,1,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,149.0,0,0,Check-Out,2016-09-09
Resort Hotel,0,115,2016,April,15,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,0,Transient,41.04,0,0,Check-Out,2016-04-16
City Hotel,0,31,2015,December,50,11,1,2,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0,Transient,55.8,0,1,Check-Out,2015-12-14
Resort Hotel,0,159,2016,October,43,16,2,2,1,0.0,0,HB,DEU,Groups,Corporate,0,0,0,D,D,0,No Deposit,14.0,0,Transient-Party,58.0,0,0,Check-Out,2016-10-20
City Hotel,0,108,2017,May,18,5,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,126.0,0,0,Check-Out,2017-05-07
Resort Hotel,1,296,2017,August,31,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.75,0,0,Canceled,2016-09-11
City Hotel,0,1,2017,March,13,29,0,1,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,0,Transient,74.48,0,1,Check-Out,2017-03-30
City Hotel,0,119,2016,June,24,7,0,0,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,0,Transient-Party,0.0,0,0,Check-Out,2016-06-07
Resort Hotel,0,4,2017,February,6,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,250.0,0,Transient,48.0,0,0,Check-Out,2017-02-12
Resort Hotel,1,66,2015,December,53,28,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,73.5,0,0,Canceled,2015-12-26
City Hotel,0,54,2015,November,47,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,65.0,0,0,Check-Out,2015-11-19
Resort Hotel,0,130,2016,June,24,5,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0,Contract,79.85,0,0,Check-Out,2016-06-12
City Hotel,0,204,2015,October,41,9,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,0,Transient-Party,72.75,0,0,Check-Out,2015-10-13
City Hotel,0,55,2016,May,20,12,2,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,0,Transient,150.45,0,2,Check-Out,2016-05-17
City Hotel,0,88,2016,February,7,13,2,6,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,58.68,0,1,Check-Out,2016-02-21
City Hotel,0,53,2017,April,17,28,0,1,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,144.0,0,1,Check-Out,2017-04-29
City Hotel,0,5,2016,June,25,14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,14.0,0,Transient,104.0,0,0,Check-Out,2016-06-17
City Hotel,0,21,2015,October,43,23,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Contract,151.33,0,1,Check-Out,2015-10-26
City Hotel,1,85,2016,June,26,20,1,2,2,0.0,0,BB,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,126.9,0,0,Canceled,2016-03-29
City Hotel,1,4,2016,December,51,16,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,78.0,0,2,No-Show,2016-12-16
City Hotel,0,4,2015,September,38,15,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,0,Transient,95.0,0,1,Check-Out,2015-09-17
City Hotel,0,165,2016,October,44,27,1,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,123.3,0,2,Check-Out,2016-10-31
Resort Hotel,1,35,2017,August,35,28,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,227.0,0,1,Canceled,2017-07-28
City Hotel,1,8,2017,April,15,13,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,150.0,0,1,Canceled,2017-04-07
City Hotel,1,57,2016,April,18,24,2,1,2,2.0,0,HB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0,Transient,227.0,0,0,Canceled,2016-04-18
Resort Hotel,0,3,2016,April,15,8,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,146.0,0,Transient-Party,60.0,1,0,Check-Out,2016-04-09
City Hotel,0,157,2017,July,28,12,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,143.1,0,2,Check-Out,2017-07-16
Resort Hotel,1,74,2015,July,31,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0,Transient,107.0,0,1,Canceled,2015-06-29
Resort Hotel,1,32,2016,November,48,22,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,78.0,0,1,Canceled,2016-10-22
Resort Hotel,0,211,2016,September,36,1,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,100.0,0,2,Check-Out,2016-09-05
Resort Hotel,0,116,2017,May,19,7,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,479.0,0,Transient,69.95,0,0,Check-Out,2017-05-14
City Hotel,0,16,2017,May,21,26,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,169.0,0,1,Check-Out,2017-05-28
Resort Hotel,0,7,2015,September,38,18,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,120.0,1,1,Check-Out,2015-09-20
City Hotel,0,76,2017,March,12,24,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Transient,102.2,0,1,Check-Out,2017-03-26
City Hotel,0,39,2017,April,16,19,0,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,120.0,0,1,Check-Out,2017-04-21
City Hotel,1,76,2016,July,29,13,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0,Transient,79.56,0,0,Canceled,2016-05-03
Resort Hotel,0,27,2016,November,47,17,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,38.88,0,0,Check-Out,2016-11-19
City Hotel,1,33,2017,January,1,2,1,3,2,1.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,105.4,0,1,Canceled,2016-12-15
City Hotel,0,37,2015,September,38,16,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient-Party,85.5,0,0,Check-Out,2015-09-18
City Hotel,0,265,2016,June,26,24,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,0,Transient-Party,90.0,0,0,Check-Out,2016-06-26
City Hotel,0,5,2016,February,9,26,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,81.0,0,1,Check-Out,2016-02-28
City Hotel,0,27,2016,November,48,22,0,1,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0,Transient,98.0,0,0,Check-Out,2016-11-23
Resort Hotel,0,10,2017,January,2,14,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,55.0,1,1,Check-Out,2017-01-15
City Hotel,1,66,2017,March,11,17,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,79.2,0,0,Canceled,2017-01-10
Resort Hotel,0,30,2017,August,35,31,0,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,142.0,0,4,Check-Out,2017-09-02
City Hotel,0,1,2017,January,1,4,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,1,11,A,A,0,No Deposit,14.0,0,Transient,89.0,1,2,Check-Out,2017-01-05
City Hotel,0,201,2017,July,30,24,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,130.5,0,0,Check-Out,2017-07-27
City Hotel,1,265,2015,July,28,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,0,Contract,62.0,0,0,Canceled,2015-01-01
Resort Hotel,0,7,2017,March,9,3,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,467.0,0,Transient,57.6,0,0,Check-Out,2017-03-05
Resort Hotel,0,49,2016,May,22,25,0,1,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,360.0,0,Transient-Party,105.0,0,1,Check-Out,2016-05-26
Resort Hotel,0,15,2015,November,45,6,0,2,2,0.0,0,BB,ZWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,115.0,0,Transient,26.1,0,0,Check-Out,2015-11-08
Resort Hotel,0,165,2015,December,53,30,0,4,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,308.0,122,Transient-Party,136.5,0,0,Check-Out,2016-01-03
City Hotel,1,175,2016,October,45,30,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,90.9,0,2,Canceled,2016-10-26
Resort Hotel,0,230,2016,September,37,8,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,0,Contract,81.9,0,0,Check-Out,2016-09-15
City Hotel,1,64,2016,March,13,22,0,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,0,Transient,88.5,0,0,No-Show,2016-03-22
City Hotel,0,48,2017,May,19,10,0,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,58.0,0,Transient,80.1,0,0,Check-Out,2017-05-11
Resort Hotel,1,209,2015,August,31,1,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,H,H,0,No Deposit,240.0,0,Transient,199.0,0,2,Canceled,2015-02-09
City Hotel,1,174,2017,June,22,1,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,0,Transient,100.0,0,0,Canceled,2017-01-24
City Hotel,0,0,2016,March,13,24,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,20.0,0,Transient-Party,75.0,0,0,Check-Out,2016-03-25
City Hotel,0,17,2016,September,40,25,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Transient,135.0,0,1,Check-Out,2016-09-29
City Hotel,1,252,2017,August,34,21,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,117.0,0,1,Canceled,2017-01-16
City Hotel,0,205,2017,April,15,14,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,117.0,0,2,Check-Out,2017-04-17
City Hotel,0,149,2016,July,28,5,2,5,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,122.04,0,0,Check-Out,2016-07-12
Resort Hotel,0,39,2017,April,15,10,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,82.5,0,0,Check-Out,2017-04-14
Resort Hotel,1,12,2016,March,13,23,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,0,Transient,85.75,0,0,Canceled,2016-03-14
City Hotel,0,0,2017,August,35,27,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,80.1,0,1,Check-Out,2017-08-28
City Hotel,0,14,2016,September,38,12,1,0,2,0.0,0,BB,PRT,Complementary,Direct,1,0,5,B,B,1,No Deposit,45.0,0,Transient,0.0,0,1,Check-Out,2016-09-13
City Hotel,0,182,2016,August,32,3,0,2,2,1.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,118.0,0,1,Check-Out,2016-08-05
City Hotel,1,12,2017,February,6,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,108.0,0,0,Canceled,2017-01-29
Resort Hotel,0,0,2017,February,5,3,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,48.0,0,0,Check-Out,2017-02-04
Resort Hotel,0,0,2017,May,18,5,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,0,Transient,137.0,0,1,Check-Out,2017-05-07
Resort Hotel,0,74,2017,January,2,9,1,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,30.0,0,1,Check-Out,2017-01-12
Resort Hotel,0,86,2016,April,16,11,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,0,Transient,54.2,0,0,Check-Out,2016-04-21
Resort Hotel,0,3,2016,January,4,21,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,40.0,1,2,Check-Out,2016-01-22
City Hotel,1,60,2016,December,50,4,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,85.75,0,1,Canceled,2016-10-25
Resort Hotel,0,85,2016,July,31,25,1,4,2,0.0,0,Undefined,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,0,Transient,227.0,1,1,Check-Out,2016-07-30
City Hotel,1,217,2016,August,34,17,0,3,2,0.0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,88.5,0,0,Canceled,2016-01-15
Resort Hotel,0,62,2016,November,46,7,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,79.8,1,2,Check-Out,2016-11-12
City Hotel,0,180,2016,October,42,10,1,2,1,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,234.0,0,Transient-Party,120.0,0,1,Check-Out,2016-10-13
Resort Hotel,1,88,2017,July,30,24,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,227.0,0,1,Canceled,2017-04-30
City Hotel,0,25,2016,March,11,7,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Transient,87.0,0,0,Check-Out,2016-03-11
City Hotel,1,28,2016,September,40,28,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,154.0,0,2,Canceled,2016-09-22
Resort Hotel,0,31,2016,October,45,30,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient-Party,70.45,0,1,Check-Out,2016-11-05
City Hotel,0,0,2017,June,26,28,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,120.0,0,1,Check-Out,2017-06-29
Resort Hotel,0,207,2017,August,32,8,0,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,227.0,0,2,Check-Out,2017-08-12
City Hotel,0,6,2016,January,3,12,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,85.0,1,1,Check-Out,2016-01-13
City Hotel,0,98,2016,December,52,21,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Transient,75.0,0,0,Check-Out,2016-12-25
City Hotel,0,1,2016,July,30,21,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,0,Transient,139.0,0,1,Check-Out,2016-07-22
City Hotel,0,134,2017,May,18,4,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,108.0,0,2,Check-Out,2017-05-07
City Hotel,1,27,2017,March,10,6,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0,Transient,75.0,0,0,No-Show,2017-03-06
City Hotel,0,89,2016,July,30,17,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,0,Transient,72.25,0,3,Check-Out,2016-07-21
City Hotel,0,8,2015,December,49,1,0,2,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,75.0,0,0,Check-Out,2015-12-03
Resort Hotel,1,196,2017,June,26,29,1,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,0,Transient,180.0,0,0,Canceled,2017-02-28
City Hotel,0,99,2017,May,22,28,2,1,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0,Transient,227.0,0,0,Check-Out,2017-05-31
City Hotel,0,12,2016,June,25,14,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,14.0,0,Transient,65.0,0,0,Check-Out,2016-06-16
City Hotel,1,25,2017,January,3,15,2,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,79.5,0,0,Canceled,2017-01-06
City Hotel,0,265,2016,April,17,20,0,4,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,30.0,176,Transient-Party,99.0,0,0,Check-Out,2016-04-24
Resort Hotel,0,113,2015,December,51,18,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,2015-12-18
City Hotel,1,12,2016,July,30,17,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0,Transient,85.0,0,0,Canceled,2016-07-12
City Hotel,0,8,2016,November,47,14,1,1,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,103.0,0,1,Check-Out,2016-11-16
City Hotel,0,12,2016,March,11,7,1,1,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,86.0,0,1,Check-Out,2016-03-09
City Hotel,1,114,2017,June,23,9,1,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,189.0,0,0,Canceled,2017-05-03
Resort Hotel,0,61,2015,September,37,6,2,4,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,161.0,0,3,Check-Out,2015-09-12
Resort Hotel,1,207,2016,May,23,30,3,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,95.95,0,0,Canceled,2015-12-26
City Hotel,0,67,2017,July,30,26,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0,Transient,80.1,0,0,Check-Out,2017-07-29
City Hotel,0,189,2017,May,21,24,1,4,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,129.78,0,0,Check-Out,2017-05-29
Resort Hotel,0,296,2017,August,33,14,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,227.0,1,3,Check-Out,2017-08-21
City Hotel,0,195,2016,August,32,6,1,1,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0,Transient,137.7,0,0,Check-Out,2016-08-08
Resort Hotel,0,39,2016,January,1,2,2,4,2,0.0,0,BB,CMR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,50.83,0,2,Check-Out,2016-01-08
City Hotel,0,183,2017,July,28,12,2,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,0,Transient,80.1,0,1,Check-Out,2017-07-18
City Hotel,0,208,2017,May,21,24,0,3,1,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,2,No Deposit,6.0,0,Transient,85.5,0,0,Check-Out,2017-05-27
City Hotel,1,289,2017,July,27,7,2,2,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,155.0,0,2,Canceled,2017-05-17
Resort Hotel,0,0,2016,April,18,26,0,2,1,0.0,0,BB,PRT,Direct,Corporate,0,0,2,A,A,0,No Deposit,14.0,0,Transient,47.7,1,0,Check-Out,2016-04-28
City Hotel,0,82,2016,March,14,29,1,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0,Transient,72.25,0,1,Check-Out,2016-04-04
City Hotel,0,134,2017,February,8,25,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,30.0,0,Transient-Party,84.0,1,0,Check-Out,2017-02-26
Resort Hotel,0,0,2015,August,33,10,1,0,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0,Transient,154.8,0,2,Check-Out,2015-08-11
Resort Hotel,0,122,2017,June,26,30,2,4,2,2.0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,240.0,0,Transient,151.67,0,1,Check-Out,2017-07-06
